experiment_mode,strategy,scope,role,member_id,model_type,seed,MSE,MAE,MAPE (%),RMSE,train_loss_final,val_loss_final,runtime_sec,status,error
parallel_independent,window_mean,base_members_half1,member,mlp_seed0,mlp,0.0,0.013319490803870633,0.03964939973741442,3.2750346205207865,0.1154100983617579,0.0006677587392817991,0.00031415774719789624,3.042613609,ok,
parallel_independent,window_mean,base_members_half1,member,mlp_seed1,mlp,1.0,0.01243944061060903,0.03039156461660679,2.135865992021202,0.11153224022949162,0.0006584499943987271,0.00028553433367051184,2.9851614859999245,ok,
parallel_independent,window_mean,base_members_half1,member,mlp_seed2,mlp,2.0,0.013162041269911771,0.039193676062963805,3.9242738972870934,0.1147259398301525,0.000644848418329452,0.00032636322430334985,2.921229108999796,ok,
parallel_independent,window_mean,base_members_half1,member,mlp_seed3,mlp,3.0,0.013679985464263602,0.0561575016632746,4.828694529798953,0.11696146999872907,0.0006951067666986759,0.00032508454751223326,2.9572699569998804,ok,
parallel_independent,window_mean,base_members_half1,member,mlp_seed4,mlp,4.0,0.013231459434621612,0.05328344015260001,5.74076020641366,0.11502808106989185,0.0006702414033562306,0.0003366480814293027,2.942100247999406,ok,
parallel_independent,window_mean,base_members_half1,member,tcn_seed0,tcn,0.0,0.0123081903688024,0.029732462945716628,2.2364525501933676,0.11094228395342508,0.0006461789987115159,0.00029165076557546854,7.262868195999545,ok,
parallel_independent,window_mean,base_members_half1,member,tcn_seed1,tcn,1.0,0.012698967308699767,0.04628804790473182,5.206772663084718,0.11268969477596329,0.0006913053552592168,0.0003267095307819545,7.352188845000455,ok,
parallel_independent,window_mean,base_members_half1,member,tcn_seed2,tcn,2.0,0.012333771182072335,0.0362508550435203,4.1219474642202405,0.1110575129474469,0.0006544081049783138,0.00030811704345978796,7.36171043900049,ok,
parallel_independent,window_mean,base_members_half1,member,tcn_seed3,tcn,3.0,0.012514494616221634,0.03120380014445615,2.867787648244176,0.1118682019888656,0.0006750742554968141,0.0002949128102045506,7.363232179000079,ok,
parallel_independent,window_mean,base_members_half1,member,tcn_seed4,tcn,4.0,0.012330137253502635,0.03618839084401283,4.253386930233883,0.11104115117154827,0.0006661410475357341,0.00031194824259728193,7.34872929499943,ok,
parallel_independent,window_mean,fusion_on_half2,ensemble,linear_fusion,fusion_linear,,0.011973820728134478,0.0286931232964246,2.6173280637937815,0.10942495477784982,,,,ok,
parallel_independent,predictive_imputer,base_members_half1,member,gru_seed0,gru,0.0,0.014980300828791506,0.04947341551811941,5.9059017816087485,0.12239403918815453,0.0029826280887576594,0.0019982745870947838,10.486995139999635,ok,
parallel_independent,predictive_imputer,base_members_half1,member,gru_seed1,gru,1.0,0.01595626053413915,0.04384312854433605,7.386661011588444,0.12631809266347854,0.0030787602650100545,0.0020271223038434982,10.728921718000493,ok,
parallel_independent,predictive_imputer,base_members_half1,member,gru_seed2,gru,2.0,0.018882751921977168,0.0658288628463093,8.271720422438799,0.13741452587691436,0.0031074554900498647,0.0019844553899019957,10.42394654599957,ok,
parallel_independent,predictive_imputer,base_members_half1,member,gru_seed3,gru,3.0,0.014929394492064525,0.055401060355080856,9.027185763273152,0.12218590136371923,0.0030452466891270824,0.002024427056312561,10.60256881299938,ok,
parallel_independent,predictive_imputer,base_members_half1,member,gru_seed4,gru,4.0,0.01615406603203449,0.04063382811893473,5.000915169955665,0.12709864685367225,0.0031347749049082992,0.002061764942482114,10.744127484000273,ok,
parallel_independent,predictive_imputer,base_members_half1,member,rnn_seed0,rnn,0.0,0.014571519892066202,0.04164231422719757,7.370448402416666,0.1207125506816346,0.003331294462529827,0.0020349519327282906,6.275888146999932,ok,
parallel_independent,predictive_imputer,base_members_half1,member,rnn_seed1,rnn,1.0,0.016322602431198856,0.05706368143554757,9.384353274894098,0.1277599406355484,0.0033273448326946358,0.0022057024762034416,6.324258493999878,ok,
parallel_independent,predictive_imputer,base_members_half1,member,rnn_seed2,rnn,2.0,0.01649099969822742,0.05556253317892276,7.301733705000723,0.12841728738073943,0.003308229752099224,0.0020882084500044584,6.320301144999576,ok,
parallel_independent,predictive_imputer,base_members_half1,member,rnn_seed3,rnn,3.0,0.02212978166242211,0.08302835828907848,10.882540450393503,0.1487608203204799,0.0033418841616753322,0.002149805426597595,6.340738410000085,ok,
parallel_independent,predictive_imputer,base_members_half1,member,rnn_seed4,rnn,4.0,0.02080343888759062,0.059506458524162385,6.157356375513692,0.1442339727234559,0.0033873158921199167,0.0020872291643172503,6.190485688999615,ok,
parallel_independent,predictive_imputer,base_members_half1,member,lstm_seed0,lstm,0.0,0.01583821584211383,0.05435884958256717,6.153924843356111,0.12584997354832392,0.003098939655686572,0.0021201507188379765,7.236768593999841,ok,
parallel_independent,predictive_imputer,base_members_half1,member,lstm_seed1,lstm,1.0,0.02492001314072033,0.09903672228057699,8.431264063988516,0.15786073970661713,0.0031902773276927462,0.0022347026970237494,7.133753486000387,ok,
parallel_independent,predictive_imputer,base_members_half1,member,lstm_seed2,lstm,2.0,0.01488250672554636,0.0442521524808836,4.316261354453875,0.12199387986922278,0.0030734073102836853,0.001996484352275729,7.225142205999873,ok,
parallel_independent,predictive_imputer,base_members_half1,member,lstm_seed3,lstm,3.0,0.014677293226041409,0.03621429842019626,5.522932335341173,0.12114987918294186,0.0031248303861728154,0.002043795073404908,7.1657417529995655,ok,
parallel_independent,predictive_imputer,base_members_half1,member,lstm_seed4,lstm,4.0,0.01667111958678294,0.04516966643676555,4.785270107820479,0.12911668980725513,0.0031407675211342564,0.002025987021625042,7.21309697200013,ok,
parallel_independent,predictive_imputer,base_members_half1,member,mlp_seed0,mlp,0.0,0.01806567828938755,0.09474326989859173,14.154522505086945,0.13440862431178868,0.0031920471939513775,0.002407154068350792,3.0104606519998924,ok,
parallel_independent,predictive_imputer,base_members_half1,member,mlp_seed1,mlp,1.0,0.01375838949320515,0.03761297968505836,6.009178887840174,0.11729616145980716,0.003187406030318708,0.002173549495637417,3.0425719929999104,ok,
parallel_independent,predictive_imputer,base_members_half1,member,mlp_seed2,mlp,2.0,0.015162956088418205,0.0520932146976009,6.192888805923856,0.12313795551501659,0.0032921974615202146,0.0020761853083968163,3.1750808760007203,ok,
parallel_independent,predictive_imputer,base_members_half1,member,mlp_seed3,mlp,3.0,0.02067434021277112,0.07522415721337992,7.050762150175983,0.1437857441221873,0.00325419292301022,0.0020188591443002224,3.016687655000169,ok,
parallel_independent,predictive_imputer,base_members_half1,member,mlp_seed4,mlp,4.0,0.013633959207317215,0.03872923743528547,4.683806312771823,0.11676454602025914,0.0032777958116865,0.0020609416533261538,3.0555343159994663,ok,
parallel_independent,predictive_imputer,base_members_half1,member,tcn_seed0,tcn,0.0,0.014229204761223371,0.03375812918242636,5.598188504325484,0.11928623039237753,0.0032271527174233864,0.002089384477585554,7.359111553999355,ok,
parallel_independent,predictive_imputer,base_members_half1,member,tcn_seed1,tcn,1.0,0.018039882194977562,0.06965627226682569,7.669611905591199,0.13431262857593682,0.0032695400089734292,0.002095986856147647,7.1937755809995,ok,
parallel_independent,predictive_imputer,base_members_half1,member,tcn_seed2,tcn,2.0,0.01594189608107569,0.04222851743804076,7.239031963503852,0.12626122160455952,0.003291818374083831,0.0021616192534565926,7.472979799999848,ok,
parallel_independent,predictive_imputer,base_members_half1,member,tcn_seed3,tcn,3.0,0.01493749660032446,0.038170826424254026,4.6815699633651935,0.1222190517076796,0.003338747438397753,0.002052983269095421,7.367483402999824,ok,
parallel_independent,predictive_imputer,base_members_half1,member,tcn_seed4,tcn,4.0,0.01709594182873424,0.08685267154900456,10.918239504897,0.13075145057984727,0.0034649209438748986,0.002345810178667307,7.30192644699946,ok,
parallel_independent,predictive_imputer,fusion_on_half2,ensemble,linear_fusion,fusion_linear,,0.015650352799356185,0.038954268590190994,4.307570565209842,0.12510137009384104,,,,ok,
